"DATETIME","HIGH","LOW","CLOSE","VOL"
"1467331200","690.32099999","666.7459996","677","484663"
"1467417600","707.06764424","674","705","318780"
"1467504000","706.99","641.51","657.28399283","563630"
"1467590400","681.99999999","635","677.30000001","690804"
"1467676800","681.99999999","660","669.41998679","378608"
"1467763200","680.63300012","665.00300536","677","224417"
"1467849600","680.6","594","638.6","1068913"
"1467936000","667.00000001","634.2","667.00000001","538638"
"1468022400","669.65","623","651.99999989","593459"
"1468108800","652","638","648.53100024","169653"
"1468195200","664.48","645.0131","648.02000649","366451"
"1468281600","678","645","666.66666666","321271"
"1468368000","672.06099999","654","657.24999998","207745"
"1468454400","669.9","651","659.50978497","218290"
"1468540800","677.98","658","665.96077199","198798"
"1468627200","672.8","659.95","667.47426499","148182"
"1468713600","690","664.00000051","685","162614"
"1468800000","686.68699479","668.325","676.953","375811"
"1468886400","677.90999481","667.90000001","676.49999989","240125"
"1468972800","677.41999477","661.55500001","667.23788745","178461"
"1469059200","669.00298217","659.86262502","663.98300519","117382"
"1469145600","670","641.30499564","646.75499481","376350"
"1469232000","658.21735","644.1210053","656.6399948","181302"
"1469318400","667.09096814","651","664.49999833","402297"
"1469404800","664.99999999","650.37997536","653","178546"
"1469491200","662.01070364","639.51","655.08851717","660817"
"1469577600","661.000009","642","657.99999999","234900"
"1469664000","659.5","654.00000013","656.34100519","44842"
"1469750400","661.94","653.56999481","657.99001516","98827"
"1469836800","661.21999466","652.001","656.42000519","83940"
"1469923200","656.74701","616.88400325","624.84499481","518136"
"1470009600","630.04001521","602.07155041","610.04999481","967261"
"1470096000","616.7439333","462.94999479","531.60000008","3248971"
"1470182400","590","511.073869","566.18900527","2149258"
"1470268800","595.34100603","566.22900523","581.04100001","1041142"
"1470355200","584.97999998","569.000031","574.75600001","312077"
"1470441600","592.001","563.001","582.53300002","524834"
"1470528000","625","584.86400001","602.00004615","704568"
"1470614400","613.34653466","591.78361695","597.99999899","348890"
"1470700800","625.29967988","586.0000005","602.00001069","864945"
"1470787200","619","590.00000001","594.68600519","722794"
"1470873600","605.51249999","585.03","589.24000523","576238"
"1470960000","603.21","582.6286338","587.04601803","439698"
"1471046400","592.01916177","583.1","583.53000526","180267"
"1471132800","585.60598364","561.0001","567.998863","611289"
"1471219200","598.875","561.01000001","565.7999886","429359"
"1471305600","583.88999998","561.97999991","576.52023523","358097"
"1471392000","580","566","574.85998412","266777"
"1471478400","578.201","566","576.4709936","240698"
"1471564800","576.97628147","562.98575308","575.99006035","206821"
"1471651200","584.0510751","570.31156601","581.99999999","204748"
"1471737600","585.05","580.20000001","580.87500552","104998"
"1471824000","594.98999999","578","588.38599481","499539"
"1471910400","595","580.1","585.03999477","510550"
"1471996800","589.81064312","578.50000001","583","247364"
"1472083200","582.9899867","572.99999999","575.78999591","275660"
"1472169600","585.92252841","574.05000008","578.97999795","277381"
"1472256000","578.97999786","565.00000002","572.35799479","294008"
"1472342400","577.71735618","562.98575308","574.1719607","614303"
"1472428800","589","570.6650052","573.6960052","879169"
"1472515200","584.31999999","572.42180328","579.96000001","334361"
"1472601600","581.83825636","572.02874947","573.81003125","338189"
"1472688000","577.57754404","570.16069518","574.34090776","369562"
"1472774400","598.61000177","570","576.01000003","570336"
"1472860800","614.99799999","560.33","610.41999481","1252396"
"1472947200","620","600","610.65","664441"
"1473033600","615","603.30830002","610.10000541","665842"
"1473120000","616.9","608","614.74713894","421109"
"1473206400","623.9","609.726108","619.72886368","591237"
"1473292800","635.6916378","615.33010519","634.26777916","409016"
"1473379200","634.8999947","621.1","627.00000002","297066"
"1473465600","630","623.30000021","627.99998771","118418"
"1473552000","635.95","591.66395154","610.51369403","526386"
"1473638400","618","607.43117447","611.99999999","374215"
"1473724800","620.6","608.4","614.00100015","447833"
"1473811200","618.30045086","612.55","615.59957393","227947"
"1473897600","616.62578322","609","612.6","322701"
"1473984000","614.48979942","608","608.47603904","232030"
"1474070400","612.01975329","605.99999359","608.99999997","127673"
"1474156800","617.47","606.89544201","612.35478011","185760"
"1474243200","614.71983807","608.12198402","609.00000008","180273"
"1474329600","616.98079117","603","603","493177"
"1474416000","605.50918039","593.2","597.49999999","409252"
"1474502400","600","595.02200012","597.15000008","258328"
"1474588800","605.31364962","596.1489746","604.1449957","366227"
"1474675200","608","602","603.79999964","135880"
"1474761600","605","598.68232627","601.89673437","89145"
"1474848000","610","600.34170207","607.80651197","197249"
"1474934400","610.94593703","603.02469015","606.04401133","175943"
"1475020800","607.24597648","603.17306638","604.20000002","104636"
"1475107200","608.7","604.2","607.39999791","109545"
"1475193600","612","605.00050011","611.5050501","136738"
"1475280000","616.99999999","610.90421062","613.62569006","178032"
"1475366400","615.66734371","607.50050313","611.66651183","127511"
"1475452800","614.85","609.17596586","612.99999628","152064"
"1475539200","613.78464703","608.58724194","612.26038093","135190"
"1475625600","616.99999999","608.58704168","613.05897033","295410"
"1475712000","616.35952319","611.51469128","614.00957436","210280"
"1475798400","621.88716005","611.2","617.53312308","157596"
"1475884800","623.72135462","617.00000001","620.49000058","154673"
"1475971200","621.32345625","615.5562341","617.00000001","144299"
"1476057600","621.329","615.55726872","618.75470275","164969"
"1476144000","643.5","618.25000002","642.96999999","615160"
"1476230400","643.99999999","635.1","636.00050012","224711"
"1476316800","642.65","635.20012345","639.37842931","146657"
"1476403200","642.7128","635.76290167","640","114740"
"1476489600","646","639","640.99999999","107106"
"1476576000","646.6","639.75980949","644.4626621","157178"
"1476662400","646.6","639.000001","640.60279395","531398"
"1476748800","641.99999998","631.80876656","637","120703"
"1476835200","641.94485909","626.05","632.53240637","231553"
"1476921600","636.18943575","626.91","633.64964643","102001"
"1477008000","637.16989999","630.48413396","632.88658111","67531"
"1477094400","670.87468175","632.56031148","663","396924"
"1477180800","669.02920717","655.01000003","658","216651"
"1477267200","659.37826053","653","655.6","75592"
"1477353600","666","652.96513003","658.48960538","233041"
"1477440000","685.58889338","658.01810158","677.75246256","407044"
"1477526400","689","675.1","688.90999999","415024"
"1477612800","695","683.27333681","692.69796292","465447"
"1477699200","724.5360206","691.23743598","713.14687271","1027083"
"1477785600","716.21000062","695.14000258","702.10000142","682354"
"1477872000","712.03122342","688","702.70116079","611620"
"1477958400","744.60000001","700","734.96999879","1075941"
"1478044800","748.9","723.86556408","747.79999999","495284"
"1478131200","751.002387","674.1323","690.777557","1514572"
"1478217600","712.83600687","684.44742857","708.73999977","449322"
"1478304000","711.8","700","709.02999479","255763"
"1478390400","721.90579101","701.35","712.37936","420875"
"1478476800","714.99999751","698.91028213","705.453","264740"
"1478563200","716","702.68039594","713.1480179","381995"
"1478649600","743.12345678","709.42981963","723.49652225","1091849"
"1478736000","727.07499999","710.01","716.89999719","328712"
"1478822400","722.85815314","709.60421896","718.70645592","316613"
"1478908800","720","699.07659926","705.0429297","310152"
"1478995200","706.99999041","681.7228","700.10507388","548329"
"1479081600","710.73657611","695","707.35","253720"
"1479168000","717.90021102","705.42398115","710.3","221195"
"1479254400","751.002387","709.05","743.42655325","777829"
"1479340800","757.00695209","735","739.5","615579"
"1479427200","755","734.1","752.2","316235"
"1479513600","759","740","750.92000083","235718"
"1479600000","757","715.65000002","732.00000001","518551"
"1479686400","742.68668396","730","738.60300615","128153"
"1479772800","751","731.58575284","748.17379309","357743"
"1479859200","751","731.00000001","739.31710591","336861"
"1479945600","745.00766316","728.28980075","737.70763551","332450"
"1480032000","740.2053982","731.000002","740.2053982","205491"
"1480118400","743","722.11138261","733.5","220043"
"1480204800","738.020211","727.00000001","729.72890417","150402"
"1480291200","735.83998546","727.5","731.31003027","115833"
"1480377600","735.35","728.1044379","731.2","183662"
"1480464000","745.17857021","727.89328149","738.5","247364"
"1480550400","755","738.91291171","755","298924"
"1480636800","782.43814906","753.35383601","775.72553148","681502"
"1480723200","776.77583641","756.77694722","764.25973783","215171"
"1480809600","772.5","761.97280902","771.79799933","147413"
"1480896000","772.963","747","753.3400001","552583"
"1480982400","763.51700987","748.87310374","758.21022346","659929"
"1481068800","770.5","753","766.08939045","307676"
"1481155200","773","760","768.52004359","179679"
"1481241600","774","765.59723565","769.22","131317"
"1481328000","776","769.1741091","774.97999209","116041"
"1481414400","774.97999993","753.25670245","768","321391"
"1481500800","780","767.47912171","779.09999996","272349"
"1481587200","786.70933342","766.52","776.60000001","288850"
"1481673600","781.99800122","773.19018763","777","159777"
"1481760000","781.99800089","776.00001001","777.00427907","106829"
"1481846400","784.7850419","774","782.32000001","131496"
"1481932800","794.12969878","781.36038303","794.12969577","206571"
"1482019200","795","785.50168337","789.30083165","126332"
"1482105600","794.999999","786","793.17870645","180525"
"1482192000","804.03440219","789.49985085","801.99499865","281043"
"1482278400","829.99626099","796.91935265","828.99","531600"
"1482364800","869","826.224","860.79999999","784872"
"1482451200","920","841.89484999","918.90561655","1787126"
"1482537600","918.90561637","880","893.60966646","828606"
"1482624000","899.48946432","850.88369341","896.35444823","1391652"
"1482710400","916.48999999","886.3237195","902","807680"
"1482796800","939.98603","899.28789852","933.9368203","1161298"
"1482883200","984.49999999","932.52200217","980.5","1697988"
"1482969600","983.53352975","950.48662063","974.75099999","1397035"
"1483056000","977","925.4","958.94500534","1526415"
"1483142400","967.51","946","966.17368384","408137"
"1483228800","1008.54999326","957.02","999.36463982","1196868"
"1483315200","1034.32896003","994.00000044","1019.00000076","1847781"
"1483401600","1042.02336482","1010","1037.1","1367241"
"1483488000","1148","1035.9006986","1136","4139509"
"1483574400","1159.103","882.01","998.8","9624745"
"1483660800","1024.88","870","896","5718737"
"1483747200","910.8275191","818.45971802","907.19047915","4446078"
"1483833600","939.65955395","891.1","916","2712345"
"1483920000","916.41833046","880","902","1561326"
"1484006400","915.83230945","898","907.1","783912"
"1484092800","927.82810365","751","781.81160101","6522541"
"1484179200","832.87989967","752.0102","803.6952791","3077949"
"1484265600","830.59290797","776.02899497","826","2009714"
"1484352000","836.04000001","801.97500223","817.47703098","1110991"
"1484438400","823.498","805","818.7012449","732380"
"1484524800","834.15680536","816","829.00000001","643792"
"1484611200","908.53017772","827.75970935","902.70000066","2679383"
"1484697600","912","850","886.20000033","1959863"
"1484784000","906.999999","883.3","900.23240036","1219112"
"1484870400","902.42999999","882.5432","895","841765"
"1484956800","928.51849391","894.00000001","925.70599998","1397883"
"1485043200","939.06071045","894.10010012","924.11939955","1567170"
"1485129600","927.2351","912.22165","912.22165","1425305"
"1485216000","923","884.281","885.00000008","2149635"
"1485302400","899.99","882.08","892.66777263","948855"
"1485388800","918","892.66777263","914.09767069","997564"
"1485475200","921.65","907.8","917.02745093","781208"
"1485561600","926","909.9873","918.58600386","828333"
"1485648000","923","911.86040584","914.9998","372564"
"1485734400","920","911.16052226","918","327532"
"1485820800","970","916.75","967.12176383","1647534"
"1485907200","986","955.4","983","1644502"
"1485993600","1009.999999","968.2776983","1007.99699708","2242695"
"1486080000","1023","989","1015.04315425","1960600"
"1486166400","1040","1002.23999999","1032.95","1587073"
"1486252800","1034","999","1010","1448222"
"1486339200","1025","1007.30000001","1021.20000021","560751"
"1486425600","1055.29399983","1020.60000001","1052.00000003","1102651"
"1486512000","1069.06999999","1015","1050.98999999","2142753"
"1486598400","1077.99999998","898.18028762","987.00000001","6958597"
"1486684800","1004.99","901.99999995","995.29110341","2487858"
"1486771200","1010","984.1","1000.50000023","1135899"
"1486857600","1005","991.57565803","996.50000001","621557"
"1486944000","1004.20000001","975.85416898","995.11000001","857268"
"1487030400","1019","988.91109699","1012.10000524","1207110"
"1487116800","1018","1002.32721451","1014.83589839","680988"
"1487203200","1045","1011.6","1039.49925987","964262"
"1487289600","1063.58","1035.00000001","1053.67070767","1311452"
"1487376000","1070","1051.11500341","1057.7862231","919652"
"1487462400","1066.19785215","1045.00000001","1058.17262239","707934"
"1487548800","1095","1040.00755062","1094.71027735","1387040"
"1487635200","1133.55363963","1083.333","1127","2656343"
"1487721600","1138.9786543","1108.55","1126","1182696"
"1487808000","1195","1120","1188","1936980"
"1487894400","1225","1107.51","1188.11048987","7018124"
"1487980800","1191.116","1129","1153","2634468"
"1488067200","1189","1134","1179","1216121"
"1488153600","1199","1171.37648778","1192.2","1453567"
"1488240000","1208.092","1178.11","1185.00000201","2167634"
"1488326400","1234.48999999","1183.0000001","1234","3283736"
"1488412800","1279.50000001","1212.26243937","1258.43","5983817"
"1488499200","1294.97999998","1252.50000002","1287.95000001","4588433"
"1488585600","1291.53675867","1235","1267.99999982","3571027"
"1488672000","1280","1241.0899","1276.00290001","2335489"
"1488758400","1287","1267.75010435","1274.3162846","1890269"
"1488844800","1282","1169.05515973","1231.26","6024888"
"1488931200","1243.64892872","1143.00000021","1146.00000025","6603168"
"1489017600","1210","1135","1192.91479877","5097344"
"1489104000","1365","1000","1113","18086024"
"1489190400","1200.00000001","1105","1175.00999951","7782516"
"1489276800","1232.3","1166.72254864","1224.4","5703290"
"1489363200","1249.00000004","1171","1237","8987304"
"1489449600","1260","1220.5","1243.22313985","4361732"
"1489536000","1267.51000001","1241.58999971","1255.0099998","5010240"
"1489622400","1265.20000004","1119.31","1166","14513281"
"1489708800","1173.99999969","1052","1070","17732666"
"1489795200","1095.07999999","935","966.00000029","20086872"
"1489881600","1063.456","965.00000003","1015.1","12207329"
"1489968000","1053.49999998","1010","1036.88000006","5606782"
"1490054400","1123.4","1034","1117.97999765","9763917"
"1490140800","1118","986.22000007","1037.69999999","11601986"
"1490227200","1057.006","1002.52000002","1034.99999987","5107689"
"1490313600","1037.50588201","930.1","942.51000039","13381400"
"1490400000","980.08958297","888.98999998","971.95083163","13539527"
"1490486400","1008.49999999","948.42378187","963.04740785","8418519"
"1490572800","1046.52104237","957.673528","1040.25000001","9665623"
"1490659200","1066","1015.5","1042.34645781","7787918"
"1490745600","1057.98","1008","1040","6149111"
"1490832000","1053.29999995","1022","1040.59908959","7528565"
"1490918400","1095","1036.79880654","1081.36295113","10672163"
"1491004800","1107.11526922","1069.00000101","1095.87488705","6334579"
"1491091200","1140","1075","1106.63248382","17178718"
"1491177600","1161","1101.01","1151.2102033","17393398"
"1491264000","1164.43609029","1122.38204087","1143.90818147","10546892"
"1491350400","1147.88568475","1113.49769376","1139.99999994","10383414"
"1491436800","1220","1137.23976888","1193.92000001","14807549"
"1491523200","1208","1176.52610038","1197.58999997","9709020"
"1491609600","1207.76999999","1172.40000002","1189.68903824","5942459"
"1491696000","1227.32926696","1180.00000002","1216.54157433","7033619"
"1491782400","1228.99999993","1202","1219.49999999","4710062"
"1491868800","1246.17325885","1205.98","1235.99999901","4563138"
"1491955200","1240.24999996","1220.57","1227.00000044","6514305"
"1492041600","1240","1160.99998944","1186.00000004","9560771"
"1492128000","1221.73333333","1183.98989962","1207.5051791","5774865"
"1492214400","1218","1185.99999959","1194.54959853","4947169"
"1492300800","1217.00000001","1190.00000009","1212.5","3253026"
"1492387200","1240.48624047","1205.26","1238.99999999","7497021"
"1492473600","1279.99999999","1236.50000223","1268.04810031","9455075"
"1492560000","1293","1257.00000001","1262.88999999","6540119"
"1492646400","1328","1260","1306.65000023","8629088"
"1492732800","1334.99999999","1305.55","1328","6823843"
"1492819200","1349","1291.63403611","1346","6871016"
"1492905600","1366.9","1336.33991796","1352.19356875","7462767"
"1492992000","1357.76054805","1325.95555477","1347.39901051","7107234"
"1493078400","1380.81459654","1341.0960042","1371.30000001","6630005"
"1493164800","1412.93003847","1364.65264554","1398.62832429","8147237"
"1493251200","1448.88882222","1390.00000009","1439.38101398","9877013"
"1493337600","1450","1369.54757195","1413.29999998","12034818"
"1493424000","1438","1404.1203479","1424.63835519","11151114"
"1493510400","1442.75347154","1402","1435.08977391","9521701"
"1493596800","1585.16","1429.01149368","1529.99999999","20038395"
"1493683200","1615.02380427","1510","1561.907","11571053"
"1493769600","1628.88882222","1545.30940914","1615.62000002","15060856"
"1493856000","1699.13","1515","1603.89857162","26329240"
"1493942400","1663.9717299","1454.12233181","1543.4","32397184"
"1494028800","1629.48","1540.34490983","1598.2058167","21397848"
"1494115200","1657","1568","1620.15","30423501"
"1494201600","1723.99999999","1609.99000001","1705.6743542","35687457"
"1494288000","1813.8000001","1690.09940342","1758.51393978","31031382"
"1494374400","1816.38960565","1705.1","1799.99999997","19590186"
"1494460800","1900.99899995","1757.41238003","1860.10327257","23108792"
"1494547200","1876.88899399","1704","1735.70623556","22671159"
"1494633600","1828.56892521","1651.95470847","1822.18209573","15487324"
"1494720000","1855","1776.777","1826","11894862"
"1494806400","1835","1720","1771.09832331","17995978"
"1494892800","1799.99","1719","1787.00000024","20535506"
"1494979200","1897.9","1770.13994165","1872.99999994","25413098"
"1495065600","1948","1852.28556046","1942.14469914","18368974"
"1495152000","1994","1925.99999996","1966.99999984","21303398"
"1495238400","2075.51461898","1959.94713601","2074.60645908","18428479"
"1495324800","2099.99999999","1985","2030.99999999","19641402"
"1495411200","2229.19999997","1975.19120351","2090.00000006","32492458"
"1495497600","2245","2065","2244.89495691","23111448"
"1495584000","2447.99999999","2220","2389.00000017","34548265"
"1495670400","2698.36062429","2075.05493865","2210","71553361"
"1495756800","2484.45555317","1928","2130.82794284","64314551"
"1495843200","2205.56738819","1538","1972.76599998","92665867"
"1495929600","2196","1850","2057.10000001","53655830"
"1496016000","2252.3002892","1976.01000001","2207","33996389"
"1496102400","2284","2050.5","2139.99999999","40157964"
"1496188800","2240.50000002","2005.93937735","2196.99999967","32306413"
"1496275200","2368.55663483","2171.08644538","2314.59525181","40944880"
"1496361600","2413.92321999","2267.9299436","2408","22364557"
"1496448000","2482.25","2344.2680156","2455.30084836","23687278"
"1496534400","2497.21329063","2374","2483.55","21332021"
"1496620800","2635.35652085","2477.48999998","2635.35652085","22372229"
"1496707200","2894.99999999","2580","2846","81923184"
"1496793600","2862.54525257","2564","2645.50430872","49070430"
"1496880000","2797.14511794","2558.9","2788","34013412"
"1496966400","2850.99999949","2769.11589253","2816.09973687","25275425"
"1497052800","2906.16026926","2760","2811.82022002","30620792"
"1497139200","2977","2784.00000002","2937.1","30830678"
"1497225600","2965","2300","2571.05013426","88704710"
"1497312000","2750","2513.58496152","2676.77469678","42251296"
"1497398400","2729.21","2273.1","2386.78070979","63183088"
"1497484800","2459.85750006","2012","2374.46992685","104677533"
"1497571200","2477.48703455","2240","2435.00000001","43479966"
"1497657600","2640","2369.61451577","2607.14769572","36800919"
"1497744000","2640.44856603","2408","2492.3","46411759"
"1497830400","2596.3421559","2481.49782383","2583.04709526","28294406"
"1497916800","2785.52657367","2563.73","2668.00000301","36903854"
"1498003200","2775.81626497","2541.20794418","2620","43815656"
"1498089600","2704.94331536","2544","2673.37636987","22304647"
"1498176000","2720","2650","2670","13090231"
"1498262400","2687.99999999","2450.92370001","2503.48203847","34088563"
"1498348800","2602.08518563","2359.10291486","2481.8117977","41560204"
"1498435200","2508.92659464","2192.00000001","2395.28891992","73840480"
"1498521600","2515.99999999","2168.333","2510","62426319"
"1498608000","2560.79000002","2390.38105202","2513.00000002","39676839"
"1498694400","2539.5783773","2398.9622295","2468.47472319","31738707"
"1498780800","2510","2402.11","2423.6613876","22464915"
"1498867200","2441.99999996","2284","2346.54237323","27320209"
"1498953600","2465","2295.4139943","2435.14325217","24458197"
"1499040000","2591.89899","2417.54545454","2536.4577091","32364235"
"1499126400","2624.12345003","2530.01475643","2603.0000001","7872389"
"1499212800","2619.90012345","2480.61","2599.00010597","19375861"
"1499299200","2605.44380335","2546.38790528","2589.9457086","13985440"
"1499385600","2599.81347213","2423","2477","30327873"
"1499472000","2549.27253246","2420","2549.27253246","22059814"
"1499558400","2559","2470","2473.1147386","14494306"
"1499644800","2499.59999999","2244","2316","45871920"
"1499731200","2375.425162","2183.00000001","2283.99552336","57419123"
"1499817600","2398.445","2195.00000004","2375.92499996","40112388"
"1499904000","2400","2284.01","2327.26714203","32875535"
"1499990400","2350","2133.99999997","2205.90730017","33293525"
"1500076800","2213.87290324","1972.00001","1977.5","59275252"
"1500163200","2054","1835.00027699","1925.89999989","66403515"
"1500249600","2224.84499999","1922.19330015","2223.40308238","59429221"
"1500336000","2390","2117.27096332","2299.99999958","74187365"
"1500422400","2409.90497","2210","2249.99999972","53165309"
"1500508800","2925.99999999","2246.91570781","2855","115996549"
"1500595200","2864.00000006","2600.5","2666.69902964","74807686"
"1500681600","2909.51102727","2646.5026124","2847","58251215"
"1500768000","2880.1512172","2655","2751.43083445","45486459"
"1500854400","2815.51744787","2705.01","2769.36363636","32987032"
"1500940800","2800","2417.33001","2565.99999948","102645701"
"1501027200","2619.96493511","2400","2526.35064673","52104922"
"1501113600","2695.65148429","2506.44022736","2669.999998","36320872"
"1501200000","2844.23","2660","2789.98120002","54072388"
"1501286400","2794.9","2659.00000005","2719.00000003","25901757"
"1501372800","2753.48609939","2619.97526495","2753","22700308"
"1501459200","2882.99999994","2692.17417055","2855","29353388"
"1501545600","2927.00000002","2640","2736.48268487","52056978"
"1501632000","2760.46813195","2667.6606257","2699","23714653"
"1501718400","2808.77059872","2698","2794.88999995","15339545"
"1501804800","2879.90000004","2762.00000002","2863.0099985","17359065"
"1501891200","3333","2852.82382318","3256.53665595","61195311"
"1501977600","3309","3143","3228.99999993","28805789"
"1502064000","3436.20089999","3191","3398.99999999","29894673"
"1502150400","3480","3350","3411","38268744"
"1502236800","3429.42220025","3229.18977781","3334.33601873","33829413"
"1502323200","3444.999999","3306.19746171","3415.86609324","21173252"
"1502409600","3674.9","3400.88","3641.33709998","26030562"
"1502496000","3767.50499997","3591.56508346","3767.50499997","10854285"
"1502582400","4254.88402546","3833","4025","68906069"
"1502668800","4245","3965","4186","18614859"
"1502755200","4426","3761.70461157","4149","80209337"
"1502841600","4395.55499999","3926","4380.99999999","40427286"
"1502928000","4489.20999994","4180","4262","47385213"
"1503100800","4187.8917385","3910","4153.15004127","60325938"
"1503187200","4185.5046549","4035.33083709","4064.35183919","27090166"
"1503273600","4100.6799598","3950","4003.56396759","39078280"
"1503360000","4095","3601.00000005","4059.99999999","61847268"
"1503446400","4249","4020.00000003","4137.999999","42668780"
"1503532800","4365","4105","4321.00000001","31309088"
"1503619200","4455.123","4261.19417368","4361.29113917","30464790"
"1503705600","4375","4248.61386148","4349.89999989","23915210"
"1503792000","4398","4249.39291","4353","16300594"
"1503878400","4399.99","4170.0000005","4376.92999999","32585870"
"1503964800","4650","4336","4600.5","31728544"
"1504051200","4632.19603703","4465.89999997","4573.71111565","23316862"
"1504137600","4742.4189453","4563.93900054","4714.99999972","23686692"
"1504224000","4899","4664.63384397","4891.99999996","40976930"
"1504310400","4950","4361.18000002","4504.97041116","88322864"
"1504396800","4730","4330","4604.99999999","44236678"
"1504483200","4609.41189999","4021.8","4176.42481114","80401699"
"1504569600","4472.35273107","3910","4387.71271213","59766270"
"1504656000","4630.57664352","4349.09835001","4591.76046022","37844483"
"1504742400","4685.12007432","4447.22235","4613.9012659","28576557"
"1504828800","4678.1","4050","4300.00000001","74425083"
"1504915200","4377.59999999","4150","4326.19327479","24990486"
"1505001600","4322.93224359","3973.65663723","4230","37268057"
"1505088000","4370","4120.786","4200","27663197"
"1505174400","4376.40009654","4050.7196195","4143.78877786","32191968"
"1505260800","4158.54014199","3738","3863.12000003","59689327"
"1505347200","3931.34184627","3203","3241.99999993","96574456"
"1505433600","3817.74999997","2927.40000002","3787.00000003","133207358"
"1505606400","3772","3470.11000004","3735.00000005","26293508"
"1505779200","4109.69756083","3830.00000001","3929.99999856","32439089"
"1505865600","3962.78463164","3831.10000001","3915.90000013","9575205"
"1506211200","3802.26862745","3612.27878477","3670.20000007","10205018"
"1506297600","3975.3307","3655.88281585","3900.1","21116389"
"1506384000","3990.9","3845","3892.69885247","14949959"
"1506470400","4220","3879.00000001","4190","27146860"
"1506556800","4277.99999989","4149.294192","4205.1000006","18388612"
"1506643200","4222.79999999","4010.1","4199.92999994","16701232"
"1505520000","3895.00000002","3504.761","3686.19615279","50749399"
"1505692800","4114.27670678","3671.0002","4078","43856927"
"1505952000","3918.21099997","3558.00000001","3600.00000001","36493119"
"1506038400","3745.37997275","3490.20653793","3590","31037034"
"1506124800","3811","3556.00001","3784.99999999","18063911"
"1506729600","4390","4164.00000001","4365.00000006","16074622"
"1506816000","4421","4255.51288978","4405.59999976","12914927"
"1506902400","4486.99999999","4358","4380","16074788"
"1506988800","4434.01234","4233","4298.99999987","10628489"
